St. Clairsville ,OH,"5,053"
Canal Fulton ,OH,"5,023"
Germantown,OH,"5,018"
Crestline ,OH,"4,882"
Wellington,OH,"4,699"
East Palestine ,OH,"4,690"
Newton Falls ,OH,"4,641"
St. Bernard ,OH,"4,626"
West Milton,OH,"4,613"
Ottawa Hills,OH,"4,594"
New Lexington,OH,"4,576"
Bellaire,OH,"4,557"
Sebring,OH,"4,534"
Archbold,OH,"4,438"
Waverly City ,OH,"4,437"
Ottawa,OH,"4,403"
Coldwater,OH,"4,396"
Blanchester,OH,"4,303"
Oklahoma City ,OK,"551,789"
Tulsa ,OK,"385,635"
Norman ,OK,"106,957"
Broken Arrow ,OK,"92,931"
Lawton ,OK,"90,091"
Edmond ,OK,"79,559"
Midwest City ,OK,"56,394"
Moore ,OK,"52,615"
Stillwater ,OK,"47,653"
Enid ,OK,"47,396"
Muskogee ,OK,"40,099"
Bartlesville ,OK,"35,914"
Shawnee ,OK,"30,562"
Owasso ,OK,"27,467"
Ardmore ,OK,"24,810"
Ponca City ,OK,"24,507"
Yukon ,OK,"22,849"
Duncan ,OK,"22,617"
Del City ,OK,"22,067"
Sapulpa ,OK,"21,173"
Bixby ,OK,"20,678"
Bethany ,OK,"19,729"
Altus ,OK,"18,912"
Sand Springs ,OK,"18,489"
McAlester ,OK,"18,388"
Mustang ,OK,"17,727"
Claremore ,OK,"17,458"
Chickasha ,OK,"17,062"
Ada ,OK,"16,729"
Tahlequah ,OK,"16,623"
El Reno ,OK,"16,545"
Durant ,OK,"16,450"
Jenks ,OK,"15,590"
Miami ,OK,"13,027"
Okmulgee ,OK,"12,634"
Woodward ,OK,"12,299"
Choctaw ,OK,"11,354"
Elk City ,OK,"11,311"
Guthrie ,OK,"11,043"
Guymon ,OK,"10,702"
Weatherford ,OK,"10,185"
Glenpool ,OK,"9,914"
The Village ,OK,"9,769"
Warr Acres ,OK,"9,427"
Pryor Creek ,OK,"9,293"
Coweta ,OK,"9,096"
Clinton ,OK,"8,768"
Cushing ,OK,"8,767"
Sallisaw ,OK,"8,742"
Poteau ,OK,"8,258"
Wagoner ,OK,"8,081"
Newcastle ,OK,"7,250"
Blackwell ,OK,"7,144"
Idabel ,OK,"6,851"
Skiatook,OK,"6,820"
Seminole ,OK,"6,804"
Tecumseh ,OK,"6,667"
Catoosa ,OK,"6,607"
Blanchard ,OK,"6,599"
Grove ,OK,"6,338"
Anadarko ,OK,"6,323"
Purcell ,OK,"6,129"
Pauls Valley ,OK,"6,121"
Vinita ,OK,"6,059"
Tuttle ,OK,"6,036"
Henryetta ,OK,"6,031"
Noble ,OK,"5,812"
Watonga ,OK,"5,657"
Piedmont ,OK,"5,504"
Holdenville ,OK,"5,417"
Hugo ,OK,"5,390"
Lone Grove ,OK,"5,276"
Harrah ,OK,"5,208"
Perry ,OK,"5,060"
Collinsville ,OK,"5,039"
Alva ,OK,"4,848"
Sulphur ,OK,"4,838"
Marlow ,OK,"4,599"
Pocola,OK,"4,464"
Bristow ,OK,"4,383"
Fort Gibson,OK,"4,368"
McLoud,OK,"4,347"
Kingfisher ,OK,"4,343"
Sayre ,OK,"4,336"
Portland ,OR,"557,706"
Salem ,OR,"153,435"
Eugene ,OR,"150,104"
Gresham ,OR,"101,221"
Hillsboro ,OR,"93,638"
Beaverton ,OR,"91,757"
Bend ,OR,"77,181"
Medford ,OR,"73,212"
Springfield ,OR,"57,224"
Corvallis ,OR,"51,110"
Tigard ,OR,"48,713"
Albany ,OR,"48,081"
Lake Oswego ,OR,"36,926"
Keizer ,OR,"35,864"
Grants Pass ,OR,"33,217"
Oregon City ,OR,"31,404"
McMinnville ,OR,"31,185"
Tualatin ,OR,"26,476"
West Linn ,OR,"25,236"
Redmond ,OR,"24,551"
Newberg ,OR,"22,953"
Woodburn ,OR,"22,728"
Ashland ,OR,"21,390"
Forest Grove ,OR,"20,985"
Milwaukie ,OR,"20,707"
Roseburg ,OR,"20,681"
Klamath Falls ,OR,"20,276"
Wilsonville ,OR,"19,055"
Sherwood ,OR,"17,373"
Central Point ,OR,"16,503"
Pendleton ,OR,"16,380"
Dallas ,OR,"15,892"
Coos Bay ,OR,"15,665"
Canby ,OR,"15,637"
Troutdale ,OR,"15,438"
Lebanon ,OR,"15,397"
Hermiston ,OR,"15,297"
La Grande ,OR,"12,682"
Happy Valley ,OR,"12,643"
St. Helens ,OR,"12,510"
Gladstone ,OR,"12,079"
The Dalles ,OR,"11,897"
Cornelius ,OR,"11,464"
Ontario ,OR,"10,991"
Prineville ,OR,"10,085"
Newport ,OR,"9,943"
Astoria ,OR,"9,851"
Fairview ,OR,"9,805"
Silverton ,OR,"9,649"
North Bend ,OR,"9,636"
Monmouth ,OR,"9,607"
Baker City ,OR,"9,413"
Independence ,OR,"9,375"
Damascus ,OR,"9,236"
Cottage Grove ,OR,"9,124"
Sweet Home ,OR,"8,930"
Sandy ,OR,"8,823"
Florence ,OR,"8,694"
Eagle Point ,OR,"8,302"
Lincoln City ,OR,"8,066"
Stayton ,OR,"7,319"
Molalla ,OR,"7,263"
Sutherlin ,OR,"7,108"
Hood River ,OR,"6,877"
Milton-Freewater ,OR,"6,421"
Scappoose ,OR,"6,377"
Umatilla ,OR,"6,280"
Seaside ,OR,"6,258"
Talent ,OR,"6,215"
Brookings ,OR,"6,213"
Madras ,OR,"6,011"
Sheridan ,OR,"5,747"
Junction City ,OR,"5,618"
Winston ,OR,"5,528"
Creswell ,OR,"5,058"
Philomath ,OR,"4,512"
Warrenton ,OR,"4,448"
Tillamook ,OR,"4,430"
Phoenix ,OR,"4,402"
Philadelphia ,PA,"1,447,395"
Pittsburgh ,PA,"310,037"
Allentown ,PA,"107,250"
Erie ,PA,"103,817"
Reading ,PA,"80,506"
Bethlehem ,PA,"72,241"
Scranton ,PA,"72,233"
Lancaster ,PA,"54,626"
Harrisburg ,PA,"47,148"
Altoona ,PA,"46,144"
Wilkes-Barre ,PA,"40,932"
York ,PA,"40,097"
State College,PA,"39,419"
Chester ,PA,"36,564"
Norristown,PA,"31,843"
Bethel Park,PA,"31,562"
Williamsport ,PA,"29,456"
Monroeville,PA,"27,639"
Plum,PA,"26,198"
Easton ,PA,"26,080"
New Castle ,PA,"24,212"
Lebanon ,PA,"24,097"
McKeesport ,PA,"22,130"
Hazleton ,PA,"21,732"
Johnstown ,PA,"21,641"
Pottstown,PA,"21,288"
West Mifflin,PA,"20,669"
Murrysville,PA,"19,488"
Baldwin,PA,"18,562"
Carlisle,PA,"18,379"
West Chester,PA,"18,315"
Chambersburg,PA,"18,302"
Wilkinsburg,PA,"17,522"
Phoenixville,PA,"16,382"
Hermitage ,PA,"16,327"
Lansdale,PA,"15,526"
Greensburg ,PA,"15,249"
Hanover,PA,"15,025"
Sharon ,PA,"14,869"
Indiana,PA,"14,754"
Washington ,PA,"14,754"
Pottsville ,PA,"14,405"
Dunmore,PA,"13,978"
Butler ,PA,"13,933"
New Kensington ,PA,"13,667"
St. Marys ,PA,"13,409"
Whitehall,PA,"13,400"
Meadville ,PA,"13,233"
Ephrata,PA,"13,074"
Kingston,PA,"12,943"
Bloomsburg,PA,"12,772"
Franklin Park,PA,"12,172"
Lower Burrell ,PA,"12,087"
Elizabethtown,PA,"12,069"
Uniontown ,PA,"11,682"
Coatesville ,PA,"11,624"
Yeadon,PA,"11,367"
Emmaus,PA,"11,349"
Munhall,PA,"11,199"
Lansdowne,PA,"10,638"
Aliquippa ,PA,"10,631"
Oil City ,PA,"10,598"
Wyomissing,PA,"10,399"
East Stroudsburg,PA,"10,390"
Berwick,PA,"10,216"
Nanticoke ,PA,"10,199"
Columbia,PA,"10,033"
Waynesboro,PA,"9,947"
Darby,PA,"9,903"
Jeannette ,PA,"9,859"
Northampton,PA,"9,841"
Sunbury ,PA,"9,819"
Jefferson Hills,PA,"9,660"
Bristol,PA,"9,635"
Morrisville,PA,"9,594"
Brentwood,PA,"9,522"
Warren ,PA,"9,403"
Carbondale ,PA,"9,208"
Economy,PA,"9,136"
Beaver Falls ,PA,"9,055"
Lititz,PA,"9,034"
Middletown,PA,"8,841"
Swissvale,PA,"8,765"
Mechanicsburg,PA,"8,721"
Canonsburg,PA,"8,717"
Quakertown,PA,"8,643"
Perkasie,PA,"8,636"
Lock Haven ,PA,"8,541"
Lewistown,PA,"8,528"
Old Forge,PA,"8,524"
Connellsville ,PA,"8,468"
Dormont,PA,"8,420"
Conshohocken,PA,"8,409"
Bradford ,PA,"8,391"
Collingdale,PA,"8,365"
Latrobe ,PA,"8,347"
Doylestown,PA,"8,113"
Gettysburg,PA,"8,040"
Castle Shannon,PA,"8,028"
Monessen ,PA,"8,024"
White Oak,PA,"8,003"
Bellevue,PA,"7,980"
Ellwood City,PA,"7,966"
Downingtown,PA,"7,937"
Carnegie,PA,"7,920"
Brookhaven,PA,"7,886"
Clairton ,PA,"7,832"
Pleasant Hills,PA,"7,751"
Grove City,PA,"7,715"
DuBois ,PA,"7,648"
Wilson,PA,"7,625"
Pittston ,PA,"7,547"
Camp Hill,PA,"7,378"
Shamokin ,PA,"7,367"
Millersville,PA,"7,341"
Mount Joy,PA,"7,249"
Glenolden,PA,"7,203"
Hatboro,PA,"7,125"
New Cumberland,PA,"7,048"
Ambridge,PA,"7,024"
Palmyra,PA,"6,997"
Ridley Park,PA,"6,979"
Folcroft,PA,"6,823"
Huntingdon,PA,"6,759"
Blakely,PA,"6,747"
Duquesne ,PA,"6,682"
West View,PA,"6,677"
Franklin ,PA,"6,664"
Edinboro,PA,"6,655"
Tamaqua,PA,"6,581"
Catasauqua,PA,"6,558"
Souderton,PA,"6,553"
Clifton Heights,PA,"6,541"
Archbald,PA,"6,488"
Oakmont,PA,"6,423"
Prospect Park,PA,"6,374"
Milton,PA,"6,359"
Somerset,PA,"6,359"
Corry ,PA,"6,307"
Stroudsburg,PA,"6,294"
California,PA,"6,252"
Forest Hills,PA,"6,240"
Ambler,PA,"6,196"
Clearfield,PA,"6,173"
Bellefonte,PA,"6,151"
Taylor,PA,"6,151"
Crafton,PA,"6,109"
Greenville,PA,"6,103"
Swarthmore,PA,"6,090"
New Brighton,PA,"6,068"
Plymouth,PA,"6,041"
Red Lion,PA,"6,041"
Nazareth,PA,"6,020"
McKees Rocks,PA,"6,018"
South Williamsport,PA,"6,017"
Punxsutawney,PA,"5,944"
Exeter,PA,"5,905"
Dickson City,PA,"5,903"
Mount Carmel,PA,"5,888"
North Braddock,PA,"5,821"
Norwood,PA,"5,774"
Titusville ,PA,"5,774"
Moosic,PA,"5,758"
Farrell ,PA,"5,751"
Monaca,PA,"5,749"
Hellertown,PA,"5,659"
Coraopolis,PA,"5,606"
Steelton,PA,"5,598"
Shippensburg,PA,"5,578"
Turtle Creek,PA,"5,547"
Hollidaysburg,PA,"5,466"
Lewisburg,PA,"5,454"
Sayre,PA,"5,440"
Lehighton,PA,"5,428"
Media,PA,"5,396"
Selinsgrove,PA,"5,344"
Sharon Hill,PA,"5,308"
Kennett Square,PA,"5,270"
Donora,PA,"5,261"
Clarion,PA,"5,258"
Bangor,PA,"5,256"
Arnold ,PA,"5,212"
Palmerton,PA,"5,209"
Tyrone,PA,"5,197"
Birdsboro,PA,"5,168"
Schuylkill Haven,PA,"5,161"
Shenandoah,PA,"5,155"
New Holland,PA,"5,152"
Fox Chapel,PA,"5,138"
Kutztown,PA,"5,074"
Collegeville,PA,"5,058"
Westmont,PA,"5,033"
Shillington,PA,"4,997"
Vandergrift,PA,"4,997"
Sugarcreek,PA,"4,969"
Clarks Summit,PA,"4,964"
Olyphant,PA,"4,956"
West Pittston,PA,"4,916"
Bridgeville,PA,"4,876"
Jim Thorpe,PA,"4,863"
Swoyersville,PA,"4,836"
Avalon,PA,"4,812"
Honesdale,PA,"4,720"
Edwardsville,PA,"4,658"
Oxford,PA,"4,658"
Manheim,PA,"4,646"
Telford,PA,"4,599"
Fountain Hill,PA,"4,575"
Montoursville,PA,"4,558"
Jessup,PA,"4,550"
Charleroi,PA,"4,549"
Glassport,PA,"4,548"
Tarentum,PA,"4,534"
Sellersville,PA,"4,476"
Danville,PA,"4,450"
Larksville,PA,"4,435"
Hummelstown,PA,"4,424"
Monongahela ,PA,"4,422"
Scottdale,PA,"4,409"
Slatington,PA,"4,404"
Mount Pleasant,PA,"4,380"
Mahanoy City,PA,"4,375"
Beaver,PA,"4,371"
Kittanning,PA,"4,356"
Royersford,PA,"4,356"
Bridgeport,PA,"4,350"
East Petersburg,PA,"4,347"
Duryea,PA,"4,335"
Green Tree,PA,"4,335"
Jersey Shore,PA,"4,302"
Jenkintown,PA,"4,299"
Providence ,RI,"171,557"
Warwick ,RI,"84,483"
Cranston ,RI,"79,980"
Pawtucket ,RI,"71,765"
East Providence ,RI,"48,480"
Woonsocket ,RI,"43,268"
Newport ,RI,"23,523"
Central Falls ,RI,"18,683"
Columbia ,SC,"127,029"
Charleston ,SC,"111,978"
North Charleston ,SC,"94,407"
Rock Hill ,SC,"67,339"
Mount Pleasant,SC,"65,472"
Greenville ,SC,"59,988"
Summerville,SC,"45,193"
Spartanburg ,SC,"39,584"
Sumter ,SC,"38,625"
Goose Creek ,SC,"37,900"
Hilton Head Island,SC,"33,913"
Florence ,SC,"31,570"
Myrtle Beach ,SC,"30,596"
Aiken ,SC,"29,434"
Anderson ,SC,"27,027"
Greer ,SC,"24,557"
Greenwood ,SC,"22,533"
Mauldin ,SC,"21,784"
North Augusta ,SC,"20,712"
Easley ,SC,"20,325"
Simpsonville ,SC,"17,144"
Hanahan ,SC,"16,065"
Lexington,SC,"15,901"
Conway ,SC,"15,894"
North Myrtle Beach ,SC,"15,816"
West Columbia ,SC,"13,914"
Orangeburg ,SC,"13,224"
Gaffney ,SC,"13,200"
Clemson ,SC,"13,012"
Cayce ,SC,"12,646"
Beaufort ,SC,"11,755"
Irmo,SC,"11,684"
Port Royal,SC,"11,064"
Newberry ,SC,"10,907"
Fort Mill,SC,"10,032"
Lancaster ,SC,"9,981"
Forest Acres ,SC,"9,925"
Laurens ,SC,"9,599"
Bennettsville ,SC,"9,012"
Clinton ,SC,"8,892"
Georgetown ,SC,"8,501"
Union ,SC,"8,039"
Seneca ,SC,"8,038"
York ,SC,"7,967"
Fountain Inn ,SC,"7,760"
Hartsville ,SC,"7,465"
Moncks Corner,SC,"7,044"
Camden ,SC,"7,033"
Marion ,SC,"6,801"
Darlington ,SC,"6,666"
Lake City ,SC,"6,666"
Dillon ,SC,"6,353"
Chester ,SC,"6,045"
Walterboro ,SC,"5,780"
Batesburg-Leesville,SC,"5,580"
Abbeville ,SC,"5,547"
Cheraw,SC,"5,427"
Tega Cay ,SC,"5,014"
Clover,SC,"4,916"
Barnwell ,SC,"4,783"
Surfside Beach,SC,"4,783"
Mullins ,SC,"4,716"
Isle of Palms ,SC,"4,678"
Belton ,SC,"4,670"
Travelers Rest ,SC,"4,523"
Edgefield,SC,"4,418"
Hollywood,SC,"4,398"
Bluffton,SC,"4,312"
Sioux Falls ,SD,"154,997"
Rapid City ,SD,"65,491"
Aberdeen ,SD,"24,460"
Watertown ,SD,"20,488"
Brookings ,SD,"19,865"
Mitchell ,SD,"14,752"
Pierre ,SD,"13,899"
Yankton ,SD,"13,798"
Huron ,SD,"11,033"
Vermillion ,SD,"10,495"
Spearfish ,SD,"10,010"
Brandon ,SD,"8,757"
Madison ,SD,"6,482"
Sturgis ,SD,"5,950"
Belle Fourche ,SD,"4,979"
Memphis ,TN,"669,651"
Nashville,TN,"596,462"
Knoxville ,TN,"184,802"
Chattanooga ,TN,"170,880"
Clarksville ,TN,"119,735"
Murfreesboro ,TN,"101,753"
Jackson ,TN,"63,158"
Johnson City ,TN,"61,990"
Franklin ,TN,"58,481"
Hendersonville ,TN,"47,725"
Bartlett ,TN,"47,501"
Kingsport ,TN,"44,473"
Cleveland ,TN,"39,753"
Collierville,TN,"39,211"
Smyrna,TN,"37,867"
Germantown ,TN,"37,251"
Brentwood ,TN,"36,176"
Columbia ,TN,"34,402"
La Vergne ,TN,"30,034"
Gallatin ,TN,"29,343"
Cookeville ,TN,"29,234"
Oak Ridge ,TN,"27,677"
Morristown ,TN,"27,636"
Maryville ,TN,"27,156"
Spring Hill ,TN,"26,230"
Bristol ,TN,"25,817"
Lebanon ,TN,"24,648"
Mount Juliet ,TN,"21,718"
Farragut,TN,"20,350"
Shelbyville ,TN,"19,669"
East Ridge ,TN,"19,642"
Tullahoma ,TN,"18,579"
Springfield ,TN,"17,261"
Dyersburg ,TN,"17,126"
Goodlettsville ,TN,"17,075"
Sevierville ,TN,"16,846"
Greeneville,TN,"15,440"
Athens ,TN,"14,275"
Dickson ,TN,"13,972"
Elizabethton ,TN,"13,955"
McMinnville ,TN,"13,270"
Soddy-Daisy ,TN,"12,511"
Crossville ,TN,"11,599"
Red Bank ,TN,"11,573"
Portland ,TN,"11,154"
Lewisburg ,TN,"11,003"
Lawrenceburg ,TN,"10,778"
Union City ,TN,"10,569"
Brownsville ,TN,"10,316"
Martin ,TN,"10,208"
Millington ,TN,"10,165"
White House ,TN,"10,048"
Manchester ,TN,"10,012"
Paris ,TN,"9,966"
Clinton ,TN,"9,625"
Covington ,TN,"9,253"
Humboldt ,TN,"9,159"
Alcoa ,TN,"8,606"
La Follette ,TN,"8,194"
Jefferson City ,TN,"8,156"
Lakeland ,TN,"8,093"
Lenoir City ,TN,"8,010"
Collegedale ,TN,"7,947"
Milan ,TN,"7,934"
Fairview ,TN,"7,870"
Winchester ,TN,"7,862"
Lexington ,TN,"7,860"
Pulaski ,TN,"7,847"
Hartsville,TN,"7,822"
Ripley ,TN,"7,636"
Newport ,TN,"7,515"
Atoka,TN,"7,334"
Savannah ,TN,"7,320"
Fayetteville ,TN,"7,166"
Signal Mountain,TN,"7,109"
Dayton ,TN,"6,771"
Church Hill ,TN,"6,765"
Harriman ,TN,"6,658"
Sweetwater ,TN,"6,645"
Munford ,TN,"6,634"
Greenbrier,TN,"6,553"
Henderson ,TN,"6,418"
Millersville ,TN,"6,279"
Pigeon Forge ,TN,"6,204"
Lynchburg,TN,"6,195"
Forest Hills ,TN,"6,018"
Erwin,TN,"5,802"
Bolivar ,TN,"5,647"
Kingston ,TN,"5,607"
Gatlinburg ,TN,"5,555"
Rockwood ,TN,"5,541"
Mount Carmel,TN,"5,462"
Dunlap ,TN,"5,412"
Oak Hill ,TN,"5,389"
McKenzie ,TN,"5,357"
Jonesborough,TN,"5,221"
Oakland,TN,"5,038"
Sparta ,TN,"4,938"
Loudon,TN,"4,921"
Madisonville ,TN,"4,714"
Selmer,TN,"4,697"
Ashland City,TN,"4,582"
Trenton ,TN,"4,518"
Whiteville,TN,"4,464"
Mount Pleasant ,TN,"4,443"
Lafayette ,TN,"4,426"
Smithville ,TN,"4,389"
Rogersville,TN,"4,346"
Houston ,TX,"2,242,193"
San Antonio ,TX,"1,351,305"
Dallas ,TX,"1,279,910"
Austin ,TX,"757,688"
Fort Worth ,TX,"703,073"
El Paso ,TX,"613,190"
Arlington ,TX,"374,417"
Corpus Christi ,TX,"286,462"
Plano ,TX,"267,480"
Laredo ,TX,"221,659"
Lubbock ,TX,"220,483"
Garland ,TX,"218,577"
Irving ,TX,"201,358"
Amarillo ,TX,"187,236"
Brownsville ,TX,"175,494"
Grand Prairie ,TX,"160,641"
Pasadena ,TX,"146,439"
Mesquite ,TX,"132,123"
McAllen ,TX,"129,776"
Carrollton ,TX,"125,595"
Waco ,TX,"124,009"
McKinney ,TX,"121,211"
Denton ,TX,"119,454"
Killeen ,TX,"116,934"
Abilene ,TX,"116,484"
Beaumont ,TX,"110,553"
Midland ,TX,"106,561"
Round Rock ,TX,"104,446"
Lewisville ,TX,"101,624"
Richardson ,TX,"101,589"
Wichita Falls ,TX,"101,202"
Odessa ,TX,"98,801"
Tyler ,TX,"97,705"
Frisco ,TX,"96,676"
San Angelo ,TX,"91,880"
College Station ,TX,"84,128"
Pearland ,TX,"82,903"
Allen ,TX,"81,268"
Sugar Land ,TX,"80,704"
Longview ,TX,"77,211"
Missouri City ,TX,"74,723"
Bryan ,TX,"72,357"
Edinburg ,TX,"71,520"
League City ,TX,"71,222"
Baytown ,TX,"70,330"
Flower Mound,TX,"69,307"
Mission ,TX,"67,119"
Pharr ,TX,"65,258"
North Richland Hills ,TX,"65,078"
Harlingen ,TX,"64,843"
Victoria ,TX,"62,558"
Cedar Park ,TX,"62,308"
Temple ,TX,"59,654"
Galveston ,TX,"57,086"
Port Arthur ,TX,"55,910"
Rowlett ,TX,"55,780"
Conroe ,TX,"55,429"
New Braunfels ,TX,"53,547"
San Marcos ,TX,"52,927"
Euless ,TX,"52,579"
Grapevine ,TX,"50,471"
Georgetown ,TX,"49,618"
Bedford ,TX,"49,155"
DeSoto ,TX,"47,568"
Mansfield ,TX,"46,142"
Cedar Hill ,TX,"44,786"
Texas City ,TX,"44,491"
The Colony ,TX,"42,281"
Haltom City ,TX,"40,181"
Pflugerville ,TX,"39,653"
Coppell ,TX,"39,154"
Keller ,TX,"38,951"
Hurst ,TX,"38,550"
Huntsville ,TX,"38,480"
Sherman ,TX,"38,077"
Wylie ,TX,"37,861"
Del Rio ,TX,"36,682"
Texarkana ,TX,"36,611"
Duncanville ,TX,"36,109"
Lancaster ,TX,"35,761"
Rockwall ,TX,"35,247"
Burleson ,TX,"34,908"
Lufkin ,TX,"34,530"
La Porte ,TX,"34,274"
Friendswood ,TX,"33,979"
San Juan ,TX,"33,970"
Rosenberg ,TX,"33,595"
Weslaco ,TX,"33,354"
Nacogdoches ,TX,"32,205"
Socorro ,TX,"32,007"
Deer Park ,TX,"30,890"
Copperas Cove ,TX,"30,710"
Schertz ,TX,"30,669"
Cleburne ,TX,"29,889"
Waxahachie ,TX,"28,668"
Lake Jackson ,TX,"27,417"
Weatherford ,TX,"26,686"
Eagle Pass ,TX,"26,668"
Southlake ,TX,"26,595"
Corsicana ,TX,"26,459"
Farmers Branch ,TX,"26,455"
Seguin ,TX,"26,394"
Kyle ,TX,"26,103"
Paris ,TX,"26,050"
Greenville ,TX,"25,676"
Leander ,TX,"25,424"
Harker Heights ,TX,"25,417"
San Benito ,TX,"25,072"
Little Elm ,TX,"24,947"
University Park ,TX,"24,853"
Kingsville ,TX,"24,702"
Colleyville ,TX,"24,428"
Big Spring ,TX,"24,270"
Watauga ,TX,"24,005"
Denison ,TX,"24,001"
Marshall ,TX,"23,798"
Benbrook ,TX,"22,957"
Alvin ,TX,"22,853"
Kerrville ,TX,"22,821"
Plainview ,TX,"21,334"
Corinth ,TX,"20,773"
Saginaw ,TX,"20,295"
Balch Springs ,TX,"20,003"
Alice ,TX,"19,797"
Stafford ,TX,"19,541"
Terrell ,TX,"19,527"
Ennis ,TX,"19,506"
Orange ,TX,"19,494"
Brownwood ,TX,"19,140"
Sachse ,TX,"18,688"
Angleton ,TX,"18,613"
Palestine ,TX,"18,390"
Universal City ,TX,"18,376"
Bellaire ,TX,"18,197"
Bay City ,TX,"17,891"
Dickinson ,TX,"17,886"
Belton ,TX,"17,876"
Converse ,TX,"17,510"
Pampa ,TX,"17,382"
Donna ,TX,"17,094"
Stephenville ,TX,"16,921"
Mineral Wells ,TX,"16,880"
Highland Village ,TX,"16,737"
Alamo ,TX,"16,608"
Portland ,TX,"16,490"
Midlothian ,TX,"16,478"
Gainesville ,TX,"16,452"
South Houston ,TX,"16,351"
White Settlement ,TX,"16,301"
Uvalde ,TX,"16,142"
Nederland ,TX,"16,096"
Taylor ,TX,"16,090"
West University Place ,TX,"15,583"
Sulphur Springs ,TX,"15,473"
Brenham ,TX,"15,270"
Gatesville ,TX,"15,252"
Forney ,TX,"15,223"
Mercedes ,TX,"15,131"
Mount Pleasant ,TX,"15,011"
Addison,TX,"14,964"
Humble ,TX,"14,899"
Murphy ,TX,"14,779"
Canyon ,TX,"14,602"
Cibolo ,TX,"14,555"
Hereford ,TX,"14,499"
Groves ,TX,"14,393"
Jacksonville ,TX,"14,367"
La Marque ,TX,"14,236"
Rio Grande City ,TX,"13,950"
Dumas ,TX,"13,916"
Katy ,TX,"13,913"
Forest Hill ,TX,"13,858"
Lockhart ,TX,"13,661"
Hutto ,TX,"13,599"
Hewitt ,TX,"13,561"
Richmond ,TX,"13,493"
Live Oak ,TX,"13,142"
Horizon City ,TX,"13,043"
Beeville ,TX,"12,682"
Borger ,TX,"12,677"
Port Neches ,TX,"12,604"
Freeport ,TX,"12,494"
Levelland ,TX,"12,450"
Crowley ,TX,"12,368"
Athens ,TX,"12,320"
Robstown ,TX,"12,179"
Kilgore ,TX,"12,010"
Seagoville ,TX,"11,998"
Hidalgo ,TX,"11,984"
Henderson ,TX,"11,631"
Seabrook ,TX,"11,525"
Alton ,TX,"11,523"
Port Lavaca ,TX,"11,432"
Azle ,TX,"11,347"
Roma ,TX,"11,257"
Lakeway ,TX,"11,193"
Fredericksburg ,TX,"11,098"
Glenn Heights ,TX,"11,078"
Vidor ,TX,"11,063"
Vernon ,TX,"10,924"
El Campo ,TX,"10,773"
Clute ,TX,"10,765"
Webster ,TX,"10,665"
Bonham ,TX,"10,660"
Sweetwater ,TX,"10,657"
Santa Fe ,TX,"10,479"
Burkburnett ,TX,"10,418"
Snyder ,TX,"10,406"
Lumberton ,TX,"10,354"
Robinson ,TX,"10,327"
Boerne ,TX,"10,283"
Leon Valley ,TX,"10,269"
Tomball ,TX,"10,234"
Galena Park ,TX,"10,207"
Andrews ,TX,"10,142"
Jacinto City ,TX,"9,923"
Elgin ,TX,"9,909"
Rockport ,TX,"9,810"
Pleasanton ,TX,"9,681"
Bellmead ,TX,"9,579"
Raymondville ,TX,"9,522"
Red Oak ,TX,"9,255"
Commerce ,TX,"9,238"
Highland Park,TX,"9,184"
Wharton ,TX,"9,150"
Royse City ,TX,"9,101"
Ingleside ,TX,"9,039"
Hondo ,TX,"8,992"
Brownfield ,TX,"8,947"
Hillsboro ,TX,"8,941"
Lamesa ,TX,"8,880"
Woodway ,TX,"8,814"
Aransas Pass ,TX,"8,810"
Kaufman ,TX,"8,794"
Granbury ,TX,"8,620"
Kirby ,TX,"8,606"
Bridge City ,TX,"8,593"
Graham ,TX,"8,479"
Bastrop ,TX,"8,378"
Liberty ,TX,"8,347"
Perryton ,TX,"8,304"
Richland Hills ,TX,"8,094"
Fairview,TX,"8,093"
Trophy Club,TX,"8,069"
Lampasas ,TX,"7,975"
Cleveland ,TX,"7,960"
Helotes ,TX,"7,831"
Lake Dallas ,TX,"7,811"
Pecos ,TX,"7,804"
Heath ,TX,"7,793"
Sanger ,TX,"7,766"
Whitehouse ,TX,"7,724"
Pearsall ,TX,"7,663"
Floresville ,TX,"7,639"
Navasota ,TX,"7,558"
Fort Stockton ,TX,"7,526"
Marble Falls ,TX,"7,451"
Hempstead ,TX,"7,401"
Dayton ,TX,"7,371"
Alamo Heights ,TX,"7,353"
Jasper ,TX,"7,353"
Gonzales ,TX,"7,298"
Jersey Village ,TX,"7,279"
Hitchcock ,TX,"7,201"
Crystal City ,TX,"7,161"
Kennedale ,TX,"7,115"
Prosper,TX,"7,053"
Dalhart ,TX,"7,032"
La Feria ,TX,"7,023"
River Oaks ,TX,"6,965"
Silsbee ,TX,"6,870"
Crockett ,TX,"6,815"
Buda ,TX,"6,788"
Carthage ,TX,"6,633"
Elsa ,TX,"6,624"
Mexia ,TX,"6,552"
Monahans ,TX,"6,516"
Childress ,TX,"6,513"
Decatur ,TX,"6,432"
Meadows Place ,TX,"6,427"
Cuero ,TX,"6,417"
Fair Oaks Ranch ,TX,"6,367"
Keene ,TX,"6,350"
White Oak ,TX,"6,298"
Lago Vista ,TX,"6,293"
Alpine ,TX,"6,280"
Iowa Park ,TX,"6,276"
Gladewater ,TX,"6,275"
Sealy ,TX,"6,275"
Livingston,TX,"6,203"
